time,ir,red,green,gyro,spo2,hr,temp
16:44:17:117,399,677,70,1,0,0,0
16:44:17:137,282,478,116,1,0,0,0
16:44:17:157,464,689,155,1,0,0,0
16:44:17:177,266,572,0,1,0,0,0
16:44:17:197,444,570,202,1,0,0,0
16:44:17:217,389,663,26,1,0,0,0
16:44:17:237,296,480,153,1,0,0,0
16:44:17:257,447,696,131,1,0,0,0
16:44:17:277,255,559,0,1,0,0,0
16:44:17:297,455,610,189,1,0,0,0
16:44:17:317,349,653,1,1,0,0,0
16:44:17:337,350,480,175,1,0,0,0
16:44:17:357,437,700,101,1,0,0,0
16:44:17:377,249,512,31,1,0,0,0
16:44:17:397,469,646,177,1,0,0,0
16:44:17:417,322,622,0,1,0,0,0
16:44:17:437,392,482,225,1,0,0,0
16:44:17:457,420,683,80,1,0,0,0
16:44:17:477,254,495,62,1,0,0,0
16:44:17:497,463,679,167,1,0,0,0
16:44:17:517,298,594,0,1,0,0,0
16:44:17:537,441,502,208,1,0,0,0
16:44:17:557,409,675,60,1,0,0,0
16:44:17:577,268,479,120,1,0,0,0
16:44:17:597,470,685,155,1,0,0,0
16:44:17:617,267,576,0,1,0,0,0
16:44:17:637,436,568,207,1,0,0,0
16:44:17:657,356,665,17,1,0,0,0
16:44:17:677,296,479,142,1,0,0,0
16:44:17:697,449,700,136,1,0,0,0
16:44:17:717,261,551,5,1,0,0,0
16:44:17:737,458,612,185,1,0,0,0
16:44:17:757,319,654,12,1,0,0,0
16:44:17:777,335,482,168,1,0,0,0
16:44:17:797,428,705,105,1,0,0,0
16:44:17:817,257,517,33,1,0,0,0
16:44:17:837,475,645,178,1,0,0,0
16:44:17:857,352,638,0,1,0,0,0
16:44:17:877,379,501,188,1,0,0,0
16:44:17:897,428,682,84,1,0,0,0
16:44:17:917,254,492,74,1,0,0,0
16:44:17:937,472,661,164,1,0,0,0
16:44:17:957,313,604,0,1,0,0,0
16:44:17:977,407,530,204,1,0,0,0
16:44:17:997,405,676,61,1,0,0,0
16:44:18:017,266,492,112,1,0,0,0
16:44:18:037,455,696,159,1,0,0,0
16:44:18:057,273,579,0,1,0,0,0
16:44:18:077,446,568,220,1,0,0,0
16:44:18:097,375,667,36,1,0,0,0
16:44:18:117,299,480,142,1,0,0,0
16:44:18:137,452,694,142,1,0,0,0
16:44:18:157,254,558,2,1,0,0,0
16:44:18:177,463,598,202,1,0,0,0
16:44:18:197,356,651,7,1,0,0,0
16:44:18:217,334,479,162,1,0,0,0
16:44:18:237,433,703,106,1,0,0,0
16:44:18:257,255,525,23,1,0,0,0
16:44:18:277,471,641,179,1,0,0,0
16:44:18:297,334,626,0,1,0,0,0
16:44:18:317,375,499,191,1,0,0,0
16:44:18:337,423,687,86,1,0,0,0
16:44:18:357,255,509,58,1,0,0,0
16:44:18:377,476,668,168,1,0,0,0
16:44:18:397,288,604,0,1,0,0,0
16:44:18:417,406,527,198,1,0,0,0
16:44:18:437,406,676,67,1,0,0,0
16:44:18:457,277,488,108,1,0,0,0
16:44:18:477,464,685,159,1,0,0,0
16:44:18:497,266,563,0,1,0,0,0
16:44:18:517,433,556,199,1,0,0,0
16:44:18:537,362,659,34,1,0,0,0
16:44:18:557,292,475,129,1,0,0,0
16:44:18:577,446,705,132,1,0,0,0
16:44:18:597,265,553,0,1,0,0,0
16:44:18:617,460,609,204,1,0,0,0
16:44:18:637,351,657,7,1,0,0,0
16:44:18:657,327,490,170,1,0,0,0
16:44:18:677,429,702,104,1,0,0,0
16:44:18:697,252,522,18,1,0,0,0
16:44:18:717,483,634,183,1,0,0,0
16:44:18:737,326,648,0,1,0,0,0
16:44:18:757,375,496,187,1,0,0,0
16:44:18:777,426,688,85,1,0,0,0
16:44:18:797,251,501,58,1,0,0,0
16:44:18:817,469,672,169,1,0,0,0
16:44:18:837,303,599,0,1,0,0,0
16:44:18:857,408,525,197,1,0,0,0
16:44:18:877,413,675,61,1,0,0,0
16:44:18:897,270,494,106,1,0,0,0
16:44:18:917,460,687,149,1,0,0,0
16:44:18:937,273,590,0,1,0,0,0
16:44:18:957,440,561,202,1,0,0,0
16:44:18:977,369,663,33,1,0,0,0
16:44:18:997,291,479,141,1,0,0,0
16:44:19:017,448,698,143,1,0,0,0
16:44:19:037,231,569,0,1,0,0,0
16:44:19:057,456,605,192,1,0,0,0
16:44:19:077,351,656,12,1,0,0,0
16:44:19:097,328,482,163,1,0,0,0
16:44:19:117,441,706,109,1,0,0,0
16:44:19:137,250,548,14,1,0,0,0
16:44:19:157,476,639,175,1,0,0,0
16:44:19:177,338,630,0,1,0,0,0
16:44:19:197,372,500,188,1,0,0,0
16:44:19:217,428,695,92,1,0,0,0
16:44:19:237,253,500,64,1,0,0,0
16:44:19:257,482,669,188,1,0,0,0
16:44:19:277,291,604,0,1,0,0,0
16:44:19:297,409,534,203,1,0,0,0
16:44:19:317,412,672,57,1,0,0,0
16:44:19:337,265,484,104,1,0,0,0
16:44:19:357,460,671,165,1,0,0,0
16:44:19:377,276,580,0,1,0,0,0
16:44:19:397,444,563,204,1,0,0,0
16:44:19:417,377,669,30,1,0,0,0
16:44:19:437,286,478,150,1,0,0,0
16:44:19:457,453,695,145,1,0,0,0
16:44:19:477,262,556,0,1,0,0,0
16:44:19:497,460,612,192,1,0,0,0
16:44:19:517,357,650,7,1,0,0,0
16:44:19:537,325,481,170,1,0,0,0
16:44:19:557,439,716,107,1,0,0,0
16:44:19:577,244,520,20,1,0,0,0
16:44:19:597,465,647,184,1,0,0,0
16:44:19:617,333,638,0,1,0,0,0
16:44:19:637,377,500,184,1,0,0,0
16:44:19:657,433,689,84,1,0,0,0
16:44:19:677,248,528,58,1,0,0,0
16:44:19:697,467,666,173,1,0,0,0
16:44:19:717,304,608,0,1,0,0,0
16:44:19:737,418,527,203,1,0,0,0
16:44:19:757,399,683,63,1,0,0,0
16:44:19:777,268,488,110,1,0,0,0
16:44:19:797,462,683,165,1,0,0,0
16:44:19:817,278,583,0,1,0,0,0
16:44:19:837,442,560,200,1,0,0,0
16:44:19:857,392,669,33,1,0,0,0
16:44:19:877,290,476,146,1,0,0,0
16:44:19:897,448,690,138,1,0,0,0
16:44:19:917,260,571,6,1,0,0,0
16:44:19:937,450,608,193,1,0,0,0
16:44:19:957,353,657,0,1,0,0,0
16:44:19:977,323,479,173,1,0,0,0
16:44:19:997,442,709,112,1,0,0,0
16:44:20:017,252,533,23,1,0,0,0
16:44:20:037,466,649,185,1,0,0,0
16:44:20:057,332,639,0,1,0,0,0
16:44:20:077,380,502,186,1,0,0,0
16:44:20:097,420,701,82,1,0,0,0
16:44:20:117,237,500,82,1,0,0,0
16:44:20:137,474,664,170,1,0,0,0
16:44:20:157,300,604,0,1,0,0,0
16:44:20:177,409,524,198,1,0,0,0
16:44:20:197,408,681,63,1,0,0,0
16:44:20:217,268,471,105,1,0,0,0
16:44:20:237,460,688,145,1,0,0,0
16:44:20:257,276,581,0,1,0,0,0
16:44:20:277,445,576,198,1,0,0,0
16:44:20:297,368,664,31,1,0,0,0
16:44:20:317,292,482,139,1,0,0,0
16:44:20:337,455,697,143,1,0,0,0
16:44:20:357,264,567,4,1,0,0,0
16:44:20:377,460,613,191,1,0,0,0
16:44:20:397,353,659,6,1,0,0,0
16:44:20:417,340,490,168,1,0,0,0
16:44:20:437,406,706,110,1,0,0,0
16:44:20:457,258,518,26,1,0,0,0
16:44:20:477,468,656,173,1,0,0,0
16:44:20:497,331,631,0,1,0,0,0
16:44:20:517,380,503,189,1,0,0,0
16:44:20:537,427,667,79,1,0,0,0
16:44:20:557,254,500,66,1,0,0,0
16:44:20:577,467,676,165,1,0,0,0
16:44:20:597,298,598,0,1,0,0,0
16:44:20:617,406,524,194,1,0,0,0
16:44:20:637,392,679,55,1,0,0,0
16:44:20:657,266,486,120,1,0,0,0
16:44:20:677,465,692,159,1,0,0,0
16:44:20:697,275,579,0,1,0,0,0
16:44:20:717,454,579,204,1,0,0,0
16:44:20:737,362,664,25,1,0,0,0
16:44:20:757,312,489,183,1,0,0,0
16:44:20:777,434,710,134,1,0,0,0
16:44:20:797,255,552,0,1,0,0,0
16:44:20:817,452,632,189,1,0,0,0
16:44:20:837,343,646,0,1,0,0,0
16:44:20:857,353,476,179,1,0,0,0
16:44:20:877,430,702,93,1,0,0,0
16:44:20:897,255,516,28,1,0,0,0
16:44:20:917,325,621,0,1,0,0,0
16:44:20:937,392,499,196,1,0,0,0
16:44:20:957,418,687,86,1,0,0,0
16:44:20:977,265,501,82,1,0,0,0
16:44:20:997,463,686,167,1,0,0,0
16:44:21:017,289,588,0,1,0,0,0
16:44:21:037,426,536,203,1,0,0,0
16:44:21:057,400,678,54,1,0,0,0
16:44:21:077,275,491,123,1,0,0,0
16:44:21:097,445,695,148,1,0,0,0
16:44:21:117,264,575,0,1,0,0,0
16:44:21:137,450,596,199,1,0,0,0
16:44:21:157,370,660,19,1,0,0,0
16:44:21:177,316,484,155,1,0,0,0
16:44:21:197,436,706,126,1,0,0,0
16:44:21:217,250,541,7,1,0,0,0
16:44:21:237,462,640,192,1,0,0,0
16:44:21:257,339,650,0,1,0,0,0
16:44:21:277,360,503,183,1,0,0,0
16:44:21:297,429,702,93,1,0,8,0
16:44:25:318,256,506,38,1,0,0,0
16:44:25:338,472,661,171,1,0,0,0
16:44:25:358,316,614,0,1,0,0,0
16:44:25:378,399,516,189,1,0,0,0
16:44:25:398,412,681,65,1,0,0,0
16:44:25:418,258,501,87,1,0,0,0
16:44:25:438,470,673,159,1,0,0,0
16:44:25:458,282,597,0,1,0,0,0
16:44:25:478,427,549,202,1,0,0,0
16:44:25:498,386,668,42,1,0,0,0
16:44:25:518,276,491,138,1,0,0,0
16:44:25:538,448,697,144,1,0,0,0
16:44:25:558,473,665,172,1,0,0,0
16:44:25:578,322,609,0,1,0,0,0
16:44:25:598,400,527,202,1,0,0,0
16:44:25:618,415,680,73,1,0,0,0
16:44:25:638,276,502,100,1,0,0,0
16:44:25:658,466,688,155,1,0,0,0
16:44:25:678,277,590,0,1,0,0,0
16:44:25:698,427,561,200,1,0,0,0
16:44:25:718,378,676,37,1,0,0,0
16:44:25:738,268,492,130,1,0,0,0
16:44:25:758,447,701,145,1,0,0,0
16:44:25:778,260,568,0,1,0,0,0
16:44:25:798,454,612,200,1,0,0,0
16:44:25:818,358,664,14,1,0,0,0
16:44:25:838,300,483,189,1,0,0,0
16:44:25:858,435,707,115,1,0,0,0
16:44:25:878,251,543,20,1,0,0,0
16:44:25:898,471,645,188,1,0,0,0
16:44:25:918,332,642,0,1,0,0,0
16:44:25:938,373,475,190,1,0,0,0
16:44:25:958,431,700,79,1,0,0,0
16:44:25:978,254,519,48,1,0,0,0
16:44:25:998,470,680,176,1,0,0,0
16:44:26:018,301,612,0,1,0,0,0
16:44:26:038,405,523,201,1,0,0,0
16:44:26:058,405,684,75,1,0,0,0
16:44:26:078,265,492,102,1,0,0,0
16:44:26:098,464,691,165,1,0,0,0
16:44:26:118,272,586,0,1,0,0,0
16:44:26:138,447,572,206,1,0,0,0
16:44:26:158,383,667,10,1,0,0,0
16:44:26:178,288,488,132,1,0,0,0
16:44:26:198,449,699,141,1,0,0,0
16:44:26:218,259,570,0,1,0,0,0
16:44:26:238,454,612,195,1,0,0,0
16:44:26:258,378,677,11,1,0,0,0
16:44:26:278,323,496,172,1,0,0,0
16:44:26:298,433,713,115,1,0,0,0
16:44:26:318,254,538,19,1,0,0,0
16:44:26:338,468,647,179,1,0,0,0
16:44:26:358,333,650,0,1,0,0,0
16:44:26:378,366,506,177,1,0,0,0
16:44:26:398,425,702,86,1,0,0,0
16:44:26:418,254,517,70,1,0,0,0
16:44:26:438,479,678,175,1,0,0,0
16:44:26:458,297,611,0,1,0,0,0
16:44:26:478,419,540,232,1,0,0,0
16:44:26:498,407,681,66,1,0,0,0
16:44:26:518,257,496,110,1,0,0,0
16:44:26:538,458,701,157,1,0,0,0
16:44:26:558,273,590,0,1,0,0,0
16:44:26:578,435,577,204,1,0,0,0
16:44:26:598,375,667,37,1,0,0,0
16:44:26:618,291,489,149,1,0,0,0
16:44:26:638,449,704,138,1,0,0,0
16:44:26:658,256,567,3,1,0,0,0
16:44:26:678,457,626,189,1,0,0,0
16:44:26:698,346,666,0,1,0,0,0
16:44:26:718,334,493,173,1,0,0,0
16:44:26:738,433,706,97,1,0,0,0
16:44:26:758,245,533,21,1,0,0,0
16:44:26:778,473,657,175,1,0,0,0
16:44:26:798,349,641,0,1,0,0,0
16:44:26:818,384,507,197,1,0,0,0
16:44:26:838,421,698,87,1,0,0,0
16:44:26:858,257,511,63,1,0,0,0
16:44:26:878,470,687,165,1,0,0,0
16:44:26:898,284,640,0,1,0,0,0
16:44:26:918,413,539,193,1,0,0,0
16:44:26:938,394,683,65,1,0,0,0
16:44:26:958,276,489,116,1,0,0,0
16:44:26:978,457,695,152,1,0,0,0
16:44:26:998,274,590,0,1,0,0,0
16:44:27:018,449,579,201,1,0,0,0
16:44:27:038,370,665,34,1,0,0,0
16:44:27:058,299,488,142,1,0,0,0
16:44:27:078,451,702,137,1,0,0,0
16:44:27:098,254,562,7,1,0,0,0
16:44:27:118,459,644,190,1,0,0,0
16:44:27:138,351,664,9,1,0,0,0
16:44:27:158,353,497,182,1,0,0,0
16:44:27:178,430,701,98,1,0,0,0
16:44:27:198,244,518,47,1,0,0,0
16:44:27:218,471,668,182,1,0,0,0
16:44:27:238,325,621,0,1,0,0,0
16:44:27:258,386,510,198,1,0,0,0
16:44:27:278,425,699,80,1,0,0,0
16:44:27:298,261,510,76,1,0,0,0
16:44:27:318,463,683,166,1,0,0,0
16:44:27:338,288,575,0,1,0,0,0
16:44:27:358,425,543,191,1,0,0,0
16:44:27:378,388,676,53,1,0,0,0
16:44:27:398,274,491,126,1,0,0,0
16:44:27:418,456,703,147,1,0,0,0
16:44:27:438,272,583,0,1,0,0,0
16:44:27:458,436,590,212,1,0,0,0
16:44:27:478,365,673,21,1,0,0,0
16:44:27:498,309,492,162,1,0,0,0
16:44:27:518,444,711,123,1,0,0,0
16:44:27:538,255,551,14,1,0,0,0
16:44:27:558,432,639,187,1,0,0,0
16:44:27:578,344,647,3,1,0,0,0
16:44:27:598,350,497,184,1,0,0,0
16:44:27:618,424,707,104,1,0,0,0
16:44:27:638,251,521,48,1,0,0,0
16:44:27:658,470,681,175,1,0,0,0
16:44:27:678,314,627,0,1,0,0,0
16:44:27:698,397,519,194,1,0,0,0
16:44:27:718,414,695,74,1,0,0,0
16:44:27:738,261,494,89,1,0,0,0
16:44:27:758,459,694,166,1,0,0,0
16:44:27:778,284,593,0,1,0,0,0
16:44:27:798,425,548,199,1,0,0,0
16:44:27:818,379,685,48,1,0,0,0
16:44:27:838,281,490,134,1,0,0,0
16:44:27:858,450,702,152,1,0,0,0
16:44:27:878,271,581,0,1,0,0,0
16:44:27:898,461,600,197,1,0,0,0
16:44:27:918,359,664,5,1,0,0,0
16:44:27:938,315,480,158,1,0,0,0
16:44:27:958,436,706,121,1,0,0,0
16:44:27:978,253,549,16,1,0,0,0
16:44:27:998,459,637,194,1,0,0,0
16:44:28:018,339,643,0,1,0,0,0
16:44:28:038,368,505,183,1,0,0,0
16:44:28:058,421,702,94,1,0,0,0
16:44:28:078,253,516,54,1,0,0,0
16:44:28:098,471,664,152,1,0,0,0
16:44:28:118,308,620,0,1,0,0,0
16:44:28:138,406,529,199,1,0,0,0
16:44:28:158,408,690,73,1,0,0,0
16:44:28:178,268,502,89,1,0,0,0
16:44:28:198,472,676,160,1,0,0,0
16:44:28:218,282,594,0,1,0,0,0
16:44:28:238,436,558,207,1,0,0,0
16:44:28:258,380,679,31,1,0,0,0
16:44:28:278,282,494,142,1,0,0,0
16:44:28:298,446,704,140,1,0,0,0
16:44:28:318,253,562,1,1,0,0,0
16:44:28:338,455,611,196,1,0,0,0
16:44:28:358,362,665,12,1,0,0,0
16:44:28:378,336,496,172,1,0,0,0
16:44:28:398,432,714,105,1,0,0,0
16:44:28:418,256,542,48,1,0,0,0
16:44:28:438,466,649,185,1,0,0,0
16:44:28:458,334,639,0,1,0,0,0
16:44:28:478,381,506,189,1,0,0,0
16:44:28:498,427,694,78,1,0,0,0
16:44:28:518,248,506,63,1,0,0,0
16:44:28:538,466,671,170,1,0,0,0
16:44:28:558,293,606,0,1,0,0,0
16:44:28:578,413,536,199,1,0,0,0
16:44:28:598,410,690,63,1,0,0,0
16:44:28:618,261,528,121,1,0,0,0
16:44:28:638,459,699,143,1,0,0,0
16:44:28:658,272,584,0,1,0,0,0
16:44:28:678,439,581,196,1,0,0,0
16:44:28:698,367,665,33,1,0,0,0
16:44:28:718,298,502,149,1,0,0,0
16:44:28:738,453,708,153,1,0,0,0
16:44:28:758,254,554,0,1,0,0,0
16:44:28:778,457,634,193,1,0,0,0
16:44:28:798,347,658,3,1,0,0,0
16:44:28:818,350,496,174,1,0,0,0
16:44:28:838,432,699,96,1,0,0,0
16:44:28:858,250,526,30,1,0,0,0
16:44:28:878,466,659,180,1,0,0,0
16:44:28:898,321,639,0,1,0,0,0
16:44:28:918,395,517,186,1,0,0,0
16:44:28:938,423,692,79,1,0,0,0
16:44:28:958,269,510,76,1,0,0,0
16:44:28:978,474,687,166,1,0,0,0
16:44:28:998,286,600,0,1,0,0,0
16:44:29:018,422,543,209,1,0,0,0
16:44:29:038,387,680,52,1,0,0,0
16:44:29:058,281,491,149,1,0,0,0
16:44:29:078,461,706,150,1,0,0,0
16:44:29:098,267,581,0,1,0,0,0
16:44:29:118,451,596,196,1,0,0,0
16:44:29:138,364,658,21,1,0,0,0
16:44:29:158,310,460,160,1,0,0,0
16:44:29:178,442,707,123,1,0,0,0
16:44:29:198,258,557,9,1,0,0,0
16:44:29:218,462,632,188,1,0,0,0
16:44:29:238,340,657,0,1,0,0,0
16:44:29:258,362,506,183,1,0,0,0
16:44:29:278,423,706,88,1,0,0,0
16:44:29:298,253,518,40,1,0,0,0
16:44:29:318,474,670,169,1,0,0,0
16:44:29:338,310,617,0,1,0,0,0
16:44:29:358,406,527,186,1,0,0,0
16:44:29:378,428,688,93,1,0,0,0
16:44:29:398,259,504,91,1,0,0,0
16:44:29:418,464,689,163,1,0,0,0
16:44:29:438,283,593,0,1,0,0,0
16:44:29:458,422,571,190,1,0,0,0
16:44:29:478,392,652,51,1,0,0,0
16:44:29:498,282,499,129,1,0,0,0
16:44:29:518,462,705,142,1,0,0,0
16:44:29:538,278,574,7,1,0,0,0
16:44:29:558,461,607,201,1,0,0,0
16:44:29:578,374,669,20,1,0,0,0
16:44:29:598,326,488,148,1,0,0,0
16:44:29:618,450,715,123,1,0,0,0
16:44:29:638,262,542,9,1,0,0,0
16:44:29:658,468,648,182,1,0,0,0
16:44:29:678,358,646,0,1,0,0,0
16:44:29:698,374,511,212,1,0,0,0
16:44:29:718,424,700,82,1,0,0,0
16:44:29:738,260,518,50,1,0,0,0
16:44:29:758,480,679,174,1,0,0,0
16:44:29:778,313,617,0,1,0,0,0
16:44:29:798,443,525,196,1,0,0,0
16:44:29:818,416,689,67,1,0,0,0
16:44:29:838,272,500,93,1,0,0,0
16:44:29:858,466,699,159,1,0,0,0
16:44:29:878,285,591,0,1,0,0,0
16:44:29:898,443,577,212,1,0,0,0
16:44:29:918,384,672,39,1,0,0,0
16:44:29:938,287,486,142,1,0,0,0
16:44:29:958,454,703,144,1,0,0,0
16:44:29:978,269,575,0,1,0,0,0
16:44:29:998,462,613,194,1,0,0,0
16:44:30:018,355,660,8,1,0,0,0
16:44:30:038,334,497,177,1,0,0,0
16:44:30:058,449,703,114,1,0,0,0
16:44:30:078,257,537,26,1,0,0,0
16:44:30:098,477,661,185,1,0,0,0
16:44:30:118,329,650,0,1,0,0,0
16:44:30:138,386,512,188,1,0,0,0
16:44:30:158,426,705,85,1,0,0,0
16:44:30:178,265,523,63,1,0,0,0
16:44:30:198,474,679,175,1,0,0,0
16:44:30:218,303,611,0,1,0,0,0
16:44:30:238,424,536,207,1,0,0,0
16:44:30:258,412,692,63,1,0,0,0
16:44:30:278,270,492,116,1,0,0,0
16:44:30:298,465,704,147,1,0,8,30.03
16:44:35:529,282,586,0,1,0,0,0
16:44:35:549,447,581,207,1,0,0,0
16:44:35:569,367,675,27,1,0,0,0
16:44:35:589,302,488,139,1,0,0,0
16:44:35:609,457,708,136,1,0,0,0
16:44:35:629,260,564,0,1,0,0,0
16:44:35:649,462,622,194,1,0,0,0
16:44:35:669,350,658,0,1,0,0,0
16:44:35:689,343,488,177,1,0,0,0
16:44:35:709,441,712,101,1,0,0,0
16:44:35:729,253,535,32,1,0,0,0
16:44:35:749,470,652,183,1,0,0,0
16:44:35:769,473,641,191,1,0,0,0
16:44:35:789,346,648,0,1,0,0,0
16:44:35:809,368,498,171,1,0,0,0
16:44:35:829,436,705,98,1,0,0,0
16:44:35:849,259,518,43,1,0,0,0
16:44:35:869,476,669,175,1,0,0,0
16:44:35:889,300,622,0,1,0,0,0
16:44:35:909,406,522,205,1,0,0,0
16:44:35:929,419,687,67,1,0,0,0
16:44:35:949,271,498,96,1,0,0,0
16:44:35:969,474,701,160,1,0,0,0
16:44:35:989,258,600,0,1,0,0,0
16:44:36:009,443,550,205,1,0,0,0
16:44:36:029,391,685,49,1,0,0,0
16:44:36:049,277,494,134,1,0,0,0
16:44:36:069,453,714,153,1,0,0,0
16:44:36:089,296,558,0,1,0,0,0
16:44:36:109,463,602,201,1,0,0,0
16:44:36:129,364,665,13,1,0,0,0
16:44:36:149,318,485,162,1,0,0,0
16:44:36:169,448,718,127,1,0,0,0
16:44:36:189,255,544,9,1,0,0,0
16:44:36:209,473,640,201,1,0,0,0
16:44:36:229,356,652,1,1,0,0,0
16:44:36:249,366,505,187,1,0,0,0
16:44:36:269,431,703,96,1,0,0,0
16:44:36:289,249,512,49,1,0,0,0
16:44:36:309,449,670,180,1,0,0,0
16:44:36:329,329,626,0,1,0,0,0
16:44:36:349,401,513,197,1,0,0,0
16:44:36:369,414,683,76,1,0,0,0
16:44:36:389,268,503,93,1,0,0,0
16:44:36:409,476,665,165,1,0,0,0
16:44:36:429,284,598,0,1,0,0,0
16:44:36:449,428,551,205,1,0,0,0
16:44:36:469,395,678,41,1,0,0,0
16:44:36:489,277,483,133,1,0,0,0
16:44:36:509,462,699,144,1,0,0,0
16:44:36:529,271,574,0,1,0,0,0
16:44:36:549,464,607,204,1,0,0,0
16:44:36:569,357,678,19,1,0,0,0
16:44:36:589,313,484,161,1,0,0,0
16:44:36:609,450,710,122,1,0,0,0
16:44:36:629,238,530,23,1,0,0,0
16:44:36:649,476,646,194,1,0,0,0
16:44:36:669,351,655,0,1,0,0,0
16:44:36:689,369,502,174,1,0,0,0
16:44:36:709,435,698,90,1,0,0,0
16:44:36:729,256,518,47,1,0,0,0
16:44:36:749,480,670,177,1,0,0,0
16:44:36:769,318,620,0,1,0,0,0
16:44:36:789,399,518,196,1,0,0,0
16:44:36:809,422,688,78,1,0,0,0
16:44:36:829,269,502,92,1,0,0,0
16:44:36:849,481,684,142,1,0,0,0
16:44:36:869,285,604,0,1,0,0,0
16:44:36:889,439,557,212,1,0,0,0
16:44:36:909,391,680,38,1,0,0,0
16:44:36:929,286,491,137,1,0,0,0
16:44:36:949,494,711,142,1,0,0,0
16:44:36:969,271,587,0,1,0,0,0
16:44:36:989,458,612,205,1,0,0,0
16:44:37:009,363,673,18,1,0,0,0
16:44:37:029,327,500,164,1,0,0,0
16:44:37:049,453,717,122,1,0,0,0
16:44:37:069,243,547,1,1,0,0,0
16:44:37:089,465,639,187,1,0,0,0
16:44:37:109,350,652,3,1,0,0,0
16:44:37:129,371,501,178,1,0,0,0
16:44:37:149,438,702,92,1,0,0,0
16:44:37:169,255,510,41,1,0,0,0
16:44:37:189,473,664,178,1,0,0,0
16:44:37:209,318,622,0,1,0,0,0
16:44:37:229,417,517,200,1,0,0,0
16:44:37:249,419,706,79,1,0,0,0
16:44:37:269,289,497,90,1,0,0,0
16:44:37:289,465,694,164,1,0,0,0
16:44:37:309,290,596,0,1,0,0,0
16:44:37:329,440,558,213,1,0,0,0
16:44:37:349,395,678,47,1,0,0,0
16:44:37:369,289,490,137,1,0,0,0
16:44:37:389,458,705,151,1,0,0,0
16:44:37:409,260,573,0,1,0,0,0
16:44:37:429,459,609,200,1,0,0,0
16:44:37:449,358,671,12,1,0,0,0
16:44:37:469,325,485,168,1,0,0,0
16:44:37:489,437,706,116,1,0,0,0
16:44:37:509,270,536,8,1,0,0,0
16:44:37:529,476,633,179,1,0,0,0
16:44:37:549,345,653,0,1,0,0,0
16:44:37:569,367,492,196,1,0,0,0
16:44:37:589,445,690,88,1,0,0,0
16:44:37:609,257,515,39,1,0,0,0
16:44:37:629,487,670,177,1,0,0,0
16:44:37:649,312,623,0,1,0,0,0
16:44:37:669,406,512,203,1,0,0,0
16:44:37:689,421,709,75,1,0,0,0
16:44:37:709,264,503,92,1,0,0,0
16:44:37:729,476,688,173,1,0,0,0
16:44:37:749,277,600,0,1,0,0,0
16:44:37:769,444,564,216,1,0,0,0
16:44:37:789,388,675,43,1,0,0,0
16:44:37:809,280,487,129,1,0,0,0
16:44:37:829,458,706,148,1,0,0,0
16:44:37:849,259,570,0,1,0,0,0
16:44:37:869,461,598,196,1,0,0,0
16:44:37:889,367,660,9,1,0,0,0
16:44:37:909,306,486,198,1,0,0,0
16:44:37:929,452,716,119,1,0,0,0
16:44:37:949,261,542,12,1,0,0,0
16:44:37:969,479,636,187,1,0,0,0
16:44:37:989,348,652,0,1,0,0,0
16:44:38:009,365,501,188,1,0,0,0
16:44:38:029,429,706,96,1,0,0,0
16:44:38:049,258,518,42,1,0,0,0
16:44:38:069,484,670,182,1,0,0,0
16:44:38:089,318,623,0,1,0,0,0
16:44:38:109,409,517,193,1,0,0,0
16:44:38:129,415,682,73,1,0,0,0
16:44:38:149,271,501,95,1,0,0,0
16:44:38:169,474,694,160,1,0,0,0
16:44:38:189,285,590,0,1,0,0,0
16:44:38:209,436,552,211,1,0,0,0
16:44:38:229,392,677,47,1,0,0,0
16:44:38:249,285,487,131,1,0,0,0
16:44:38:269,465,707,150,1,0,0,0
16:44:38:289,271,578,0,1,0,0,0
16:44:38:309,456,600,199,1,0,0,0
16:44:38:329,362,680,15,1,0,0,0
16:44:38:349,323,480,149,1,0,0,0
16:44:38:369,446,719,122,1,0,0,0
16:44:38:389,254,540,12,1,0,0,0
16:44:38:409,470,643,193,1,0,0,0
16:44:38:429,346,652,1,1,0,0,0
16:44:38:449,368,497,150,1,0,0,0
16:44:38:469,436,702,95,1,0,0,0
16:44:38:489,261,522,50,1,0,0,0
16:44:38:509,482,665,175,1,0,0,0
16:44:38:529,311,624,0,1,0,0,0
16:44:38:549,408,505,196,1,0,0,0
16:44:38:569,420,695,73,1,0,0,0
16:44:38:589,269,499,98,1,0,0,0
16:44:38:609,479,697,167,1,0,0,0
16:44:38:629,297,593,0,1,0,0,0
16:44:38:649,434,553,215,1,0,0,0
16:44:38:669,402,679,49,1,0,0,0
16:44:38:689,287,490,131,1,0,0,0
16:44:38:709,474,707,157,1,0,0,0
16:44:38:729,274,579,0,1,0,0,0
16:44:38:749,454,605,199,1,0,0,0
16:44:38:769,368,671,21,1,0,0,0
16:44:38:789,315,486,156,1,0,0,0
16:44:38:809,451,712,129,1,0,0,0
16:44:38:829,252,555,3,1,0,0,0
16:44:38:849,472,638,193,1,0,0,0
16:44:38:869,342,646,22,1,0,0,0
16:44:38:889,360,490,174,1,0,0,0
16:44:38:909,441,710,88,1,0,0,0
16:44:38:929,253,511,35,1,0,0,0
16:44:38:949,488,668,184,1,0,0,0
16:44:38:969,317,626,0,1,0,0,0
16:44:38:989,405,515,200,1,0,0,0
16:44:39:009,423,695,82,1,0,0,0
